Family,Feature,Expected,MIRPValue,AbsDiff,RelDiffPct,TolerancePct,Status,OracleFeature,ImageSource,Settings,Note
GLDZM,GLDZM_ZDNU,3.79,3.78571428571429,0.00428571428571445,0.113079532604603,5,PASS,mirp.dzm_zdnu_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP GLDZM value averaged over the four Nyxus 2D IBSI phantom slices.
GLDZM,GLDZM_ZDNUN,0.898,0.897959183673469,4.08163265306349e-05,0.00454524794327783,5,PASS,mirp.dzm_zdnu_norm_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP GLDZM value averaged over the four Nyxus 2D IBSI phantom slices.
GLDZM,GLDZM_ZP,0.24,0.240389576883385,0.000389576883384951,0.162323701410396,5,PASS,mirp.dzm_z_perc_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP GLDZM value averaged over the four Nyxus 2D IBSI phantom slices.
GLDZM,GLDZM_GLV,3.97,3.96947845804989,0.000521541950113669,0.0131370768290597,5,PASS,mirp.dzm_gl_var_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP GLDZM value averaged over the four Nyxus 2D IBSI phantom slices.
GLDZM,GLDZM_ZDV,0.0816326530612245,0.0510204081632653,0.0306122448979592,37.5,5,MISMATCH,mirp.dzm_zd_var_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP GLDZM value averaged over the four Nyxus 2D IBSI phantom slices.
GLDZM,GLDZM_ZDE,1.73,1.73194486173968,0.00194486173967667,0.112419753738536,5,PASS,mirp.dzm_zd_entr_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP GLDZM value averaged over the four Nyxus 2D IBSI phantom slices.
NGLDM,NGLDM_LDE,0.177261668556311,0.158070247385016,0.019191421171295,10.8266052822347,5,MISMATCH,mirp.ngl_lde_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_HDE,19.0416666666667,19.1738218094255,0.132155142758862,0.694031384291615,5,PASS,mirp.ngl_hde_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_LGLCE,0.715856481481482,0.701753191530023,0.0141032899514583,1.97012813549878,5,PASS,mirp.ngl_lgce_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
NGLDM,NGLDM_HGLCE,5.04166666666667,7.48694960440316,2.4452829377365,48.501479756757,5,MISMATCH,mirp.ngl_hgce_d1_a0.0_2d,IBSI 2D phantom slices z1-z4 with corresponding Nyxus masks,"MIRP 2.6.0; base_feature_families=['gldzm','ngldm']; base_discretisation_method='none'; by_slice=True; gldzm_spatial_method='2d'; ngldm_spatial_method='2d'; ngldm_distance=1.0; ngldm_difference_level=0.0; ibsi_compliant=False",MIRP NGLDM value averaged over the four Nyxus 2D IBSI phantom slices; compared against the active Nyxus regression constants.
